614	-999.0000	-999.0000	-999.00
615	-999.0000	-999.0000	-999.00
617	-999.0000	-999.0000	-999.00
618	-999.0000	-999.0000	-999.00
619	-999.0000	-999.0000	-999.00
620	-999.0000	-999.0000	-999.00
623	-999.0000	-999.0000	-999.00
624	-999.0000	-999.0000	-999.00
625	-999.0000	-999.0000	-999.00
626	-999.0000	-999.0000	-999.00
627	-999.0000	-999.0000	-999.00
628	-999.0000	-999.0000	-999.00
629	-999.0000	-999.0000	-999.00
630	-999.0000	-999.0000	-999.00
632	-999.0000	-999.0000	-999.00
633	-999.0000	-999.0000	-999.00
634	-999.0000	-999.0000	-999.00
635	-999.0000	-999.0000	-999.00
638	-999.0000	-999.0000	-999.00
639	-999.0000	-999.0000	-999.00
640	-999.0000	-999.0000	-999.00
641	-999.0000	-999.0000	-999.00
642	-999.0000	-999.0000	-999.00
643	-999.0000	-999.0000	-999.00
644	-999.0000	-999.0000	-999.00
645	-999.0000	-999.0000	-999.00
646	-999.0000	-999.0000	-999.00
647	-999.0000	-999.0000	-999.00
648	-999.0000	-999.0000	-999.00
649	-999.0000	-999.0000	-999.00
651	-999.0000	-999.0000	-999.00
652	-999.0000	-999.0000	-999.00
655	-999.0000	-999.0000	-999.00
657	-999.0000	-999.0000	-999.00
658	-999.0000	-999.0000	-999.00
659	-999.0000	-999.0000	-999.00
660	-999.0000	-999.0000	-999.00
661	-999.0000	-999.0000	-999.00
664	-999.0000	-999.0000	-999.00
665	-999.0000	-999.0000	-999.00
666	-999.0000	-999.0000	-999.00
667	-999.0000	-999.0000	-999.00
668	-999.0000	-999.0000	-999.00
669	-999.0000	-999.0000	-999.00
670	-999.0000	-999.0000	-999.00
671	-999.0000	-999.0000	-999.00
673	-999.0000	-999.0000	-999.00
674	-999.0000	-999.0000	-999.00
675	-999.0000	-999.0000	-999.00
676	-999.0000	-999.0000	-999.00
678	-999.0000	-999.0000	-999.00
679	-999.0000	-999.0000	-999.00
680	-999.0000	-999.0000	-999.00
681	-999.0000	-999.0000	-999.00
682	-999.0000	-999.0000	-999.00
683	-999.0000	-999.0000	-999.00
684	-999.0000	-999.0000	-999.00
685	-999.0000	-999.0000	-999.00
686	-999.0000	-999.0000	-999.00
687	-999.0000	-999.0000	-999.00
688	-999.0000	-999.0000	-999.00
689	-999.0000	-999.0000	-999.00
690	-999.0000	-999.0000	-999.00
692	  40.5540	-124.1330	 119.00
693	-999.0000	-999.0000	-999.00
694	-999.0000	-999.0000	-999.00
696	-999.0000	-999.0000	-999.00
697	-999.0000	-999.0000	-999.00
700	-999.0000	-999.0000	-999.00
701	-999.0000	-999.0000	-999.00
702	-999.0000	-999.0000	-999.00
704	-999.0000	-999.0000	-999.00
705	-999.0000	-999.0000	-999.00
707	-999.0000	-999.0000	-999.00
708	-999.0000	-999.0000	-999.00
709	-999.0000	-999.0000	-999.00
710	-999.0000	-999.0000	-999.00
711	-999.0000	-999.0000	-999.00
712	-999.0000	-999.0000	-999.00
713	-999.0000	-999.0000	-999.00
714	-999.0000	-999.0000	-999.00
715	-999.0000	-999.0000	-999.00
716	-999.0000	-999.0000	-999.00
717	-999.0000	-999.0000	-999.00
718	-999.0000	-999.0000	-999.00
719	-999.0000	-999.0000	-999.00
722	-999.0000	-999.0000	-999.00
723	-999.0000	-999.0000	-999.00
725	-999.0000	-999.0000	-999.00
726	-999.0000	-999.0000	-999.00
727	  40.7110	 -86.3750	 225.00
728	-999.0000	-999.0000	-999.00
729	-999.0000	-999.0000	-999.00
730	-999.0000	-999.0000	-999.00
732	-999.0000	-999.0000	-999.00
733	-999.0000	-999.0000	-999.00
734	-999.0000	-999.0000	-999.00
735	-999.0000	-999.0000	-999.00
736	-999.0000	-999.0000	-999.00
738	-999.0000	-999.0000	-999.00
739	-999.0000	-999.0000	-999.00
741	-999.0000	-999.0000	-999.00
742	-999.0000	-999.0000	-999.00
743	-999.0000	-999.0000	-999.00
744	-999.0000	-999.0000	-999.00
748	-999.0000	-999.0000	-999.00
749	-999.0000	-999.0000	-999.00
750	-999.0000	-999.0000	-999.00
751	-999.0000	-999.0000	-999.00
752	-999.0000	-999.0000	-999.00
753	-999.0000	-999.0000	-999.00
755	-999.0000	-999.0000	-999.00
756	-999.0000	-999.0000	-999.00
758	-999.0000	-999.0000	-999.00
759	-999.0000	-999.0000	-999.00
761	-999.0000	-999.0000	-999.00
763	-999.0000	-999.0000	-999.00
764	-999.0000	-999.0000	-999.00
765	-999.0000	-999.0000	-999.00
767	-999.0000	-999.0000	-999.00
769	-999.0000	-999.0000	-999.00
772	-999.0000	-999.0000	-999.00
774	-999.0000	-999.0000	-999.00
777	-999.0000	-999.0000	-999.00
780	-999.0000	-999.0000	-999.00
781	-999.0000	-999.0000	-999.00
782	-999.0000	-999.0000	-999.00
783	-999.0000	-999.0000	-999.00
784	-999.0000	-999.0000	-999.00
786	-999.0000	-999.0000	-999.00
788	-999.0000	-999.0000	-999.00
790	-999.0000	-999.0000	-999.00
791	-999.0000	-999.0000	-999.00
792	-999.0000	-999.0000	-999.00
794	-999.0000	-999.0000	-999.00
795	-999.0000	-999.0000	-999.00
798	-999.0000	-999.0000	-999.00
799	-999.0000	-999.0000	-999.00
800	-999.0000	-999.0000	-999.00
801	-999.0000	-999.0000	-999.00
802	-999.0000	-999.0000	-999.00
804	-999.0000	-999.0000	-999.00
806	-999.0000	-999.0000	-999.00
807	-999.0000	-999.0000	-999.00
809	-999.0000	-999.0000	-999.00
810	-999.0000	-999.0000	-999.00
811	-999.0000	-999.0000	-999.00
812	-999.0000	-999.0000	-999.00
813	-999.0000	-999.0000	-999.00
814	-999.0000	-999.0000	-999.00
815	-999.0000	-999.0000	-999.00
816	-999.0000	-999.0000	-999.00
817	  15.1570	 145.7700	   6.00
819	-999.0000	-999.0000	-999.00
820	-999.0000	-999.0000	-999.00
821	-999.0000	-999.0000	-999.00
824	 -26.7040	  31.4260	 341.00
825	-999.0000	-999.0000	-999.00
826	-999.0000	-999.0000	-999.00
828	-999.0000	-999.0000	-999.00
829	-999.0000	-999.0000	-999.00
830	-999.0000	-999.0000	-999.00
831	-999.0000	-999.0000	-999.00
834	-999.0000	-999.0000	-999.00
835	-999.0000	-999.0000	-999.00
838	-999.0000	-999.0000	-999.00
839	-999.0000	-999.0000	-999.00
840	-999.0000	-999.0000	-999.00
841	-999.0000	-999.0000	-999.00
842	  36.8590	 -83.3580	 473.00
843	-999.0000	-999.0000	-999.00
844	-999.0000	-999.0000	-999.00
845	-999.0000	-999.0000	-999.00
847	-999.0000	-999.0000	-999.00
848	-999.0000	-999.0000	-999.00
849	-999.0000	-999.0000	-999.00
850	-999.0000	-999.0000	-999.00
851	-999.0000	-999.0000	-999.00
852	-999.0000	-999.0000	-999.00
853	-999.0000	-999.0000	-999.00
855	-999.0000	-999.0000	-999.00
856	-999.0000	-999.0000	-999.00
857	-999.0000	-999.0000	-999.00
861	-999.0000	-999.0000	-999.00
862	-999.0000	-999.0000	-999.00
863	-999.0000	-999.0000	-999.00
865	-999.0000	-999.0000	-999.00
866	-999.0000	-999.0000	-999.00
867	-999.0000	-999.0000	-999.00
868	-999.0000	-999.0000	-999.00
869	-999.0000	-999.0000	-999.00
873	-999.0000	-999.0000	-999.00
874	-999.0000	-999.0000	-999.00
875	-999.0000	-999.0000	-999.00
876	-999.0000	-999.0000	-999.00
877	-999.0000	-999.0000	-999.00
878	-999.0000	-999.0000	-999.00
879	-999.0000	-999.0000	-999.00
880	-999.0000	-999.0000	-999.00
881	-999.0000	-999.0000	-999.00
883	-999.0000	-999.0000	-999.00
886	-999.0000	-999.0000	-999.00
888	-999.0000	-999.0000	-999.00
889	-999.0000	-999.0000	-999.00
890	-999.0000	-999.0000	-999.00
891	-999.0000	-999.0000	-999.00
893	-999.0000	-999.0000	-999.00
894	-999.0000	-999.0000	-999.00
898	-999.0000	-999.0000	-999.00
899	-999.0000	-999.0000	-999.00
900	-999.0000	-999.0000	-999.00
901	-999.0000	-999.0000	-999.00
903	-999.0000	-999.0000	-999.00
904	-999.0000	-999.0000	-999.00
905	-999.0000	-999.0000	-999.00
906	-999.0000	-999.0000	-999.00
907	-999.0000	-999.0000	-999.00
908	-999.0000	-999.0000	-999.00
909	-999.0000	-999.0000	-999.00
910	-999.0000	-999.0000	-999.00
911	-999.0000	-999.0000	-999.00
912	-999.0000	-999.0000	-999.00
914	-999.0000	-999.0000	-999.00
916	-999.0000	-999.0000	-999.00
917	-999.0000	-999.0000	-999.00
918	-999.0000	-999.0000	-999.00
919	-999.0000	-999.0000	-999.00
920	-999.0000	-999.0000	-999.00
921	-999.0000	-999.0000	-999.00
922	-999.0000	-999.0000	-999.00
923	-999.0000	-999.0000	-999.00
925	-999.0000	-999.0000	-999.00
927	-999.0000	-999.0000	-999.00
929	-999.0000	-999.0000	-999.00
930	-999.0000	-999.0000	-999.00
931	-999.0000	-999.0000	-999.00
932	-999.0000	-999.0000	-999.00
933	-999.0000	-999.0000	-999.00
934	-999.0000	-999.0000	-999.00
935	-999.0000	-999.0000	-999.00
936	-999.0000	-999.0000	-999.00
937	-999.0000	-999.0000	-999.00
938	-999.0000	-999.0000	-999.00
940	-999.0000	-999.0000	-999.00
941	-999.0000	-999.0000	-999.00
943	-999.0000	-999.0000	-999.00
944	-999.0000	-999.0000	-999.00
946	-999.0000	-999.0000	-999.00
947	-999.0000	-999.0000	-999.00
948	-999.0000	-999.0000	-999.00
949	-999.0000	-999.0000	-999.00
951	-999.0000	-999.0000	-999.00
952	-999.0000	-999.0000	-999.00
953	-999.0000	-999.0000	-999.00
954	-999.0000	-999.0000	-999.00
957	-999.0000	-999.0000	-999.00
958	-999.0000	-999.0000	-999.00
960	-999.0000	-999.0000	-999.00
962	-999.0000	-999.0000	-999.00
963	-999.0000	-999.0000	-999.00
964	-999.0000	-999.0000	-999.00
965	-999.0000	-999.0000	-999.00
966	-999.0000	-999.0000	-999.00
967	-999.0000	-999.0000	-999.00
968	-999.0000	-999.0000	-999.00
970	-999.0000	-999.0000	-999.00
971	-999.0000	-999.0000	-999.00
973	-999.0000	-999.0000	-999.00
975	-999.0000	-999.0000	-999.00
976	-999.0000	-999.0000	-999.00
977	-999.0000	-999.0000	-999.00
978	-999.0000	-999.0000	-999.00
979	-999.0000	-999.0000	-999.00
980	-999.0000	-999.0000	-999.00
981	-999.0000	-999.0000	-999.00
982	-999.0000	-999.0000	-999.00
984	-999.0000	-999.0000	-999.00
985	  40.5000	-103.8330	1880.00
987	-999.0000	-999.0000	-999.00
988	-999.0000	-999.0000	-999.00
990	-999.0000	-999.0000	-999.00
991	-999.0000	-999.0000	-999.00
993	-999.0000	-999.0000	-999.00
994	-999.0000	-999.0000	-999.00
996	-999.0000	-999.0000	-999.00
997	-999.0000	-999.0000	-999.00
1000	-999.0000	-999.0000	-999.00
1001	-999.0000	-999.0000	-999.00
1002	-999.0000	-999.0000	-999.00
1003	-999.0000	-999.0000	-999.00
1004	-999.0000	-999.0000	-999.00
1005	-999.0000	-999.0000	-999.00
1006	  33.9400	  69.0600	2015.00
1007	-999.0000	-999.0000	-999.00
1008	-999.0000	-999.0000	-999.00
1011	-999.0000	-999.0000	-999.00
1012	-999.0000	-999.0000	-999.00
1014	  35.7170	-120.7670	 272.00
1015	-999.0000	-999.0000	-999.00
1018	-999.0000	-999.0000	-999.00
1020	-999.0000	-999.0000	-999.00
1021	-999.0000	-999.0000	-999.00
1023	-999.0000	-999.0000	-999.00
1025	-999.0000	-999.0000	-999.00
1026	-999.0000	-999.0000	-999.00
1027	-999.0000	-999.0000	-999.00
1028	-999.0000	-999.0000	-999.00
1030	-999.0000	-999.0000	-999.00
1031	-999.0000	-999.0000	-999.00
1032	-999.0000	-999.0000	-999.00
1034	-999.0000	-999.0000	-999.00
1035	-999.0000	-999.0000	-999.00
1036	-999.0000	-999.0000	-999.00
1037	-999.0000	-999.0000	-999.00
1038	-999.0000	-999.0000	-999.00
1039	-999.0000	-999.0000	-999.00
1040	-999.0000	-999.0000	-999.00
1041	-999.0000	-999.0000	-999.00
1044	-999.0000	-999.0000	-999.00
1045	-999.0000	-999.0000	-999.00
1046	-999.0000	-999.0000	-999.00
1047	-999.0000	-999.0000	-999.00
1049	-999.0000	-999.0000	-999.00
1050	-999.0000	-999.0000	-999.00
1051	-999.0000	-999.0000	-999.00
1052	  30.3290	 -87.8290	   3.00
1053	-999.0000	-999.0000	-999.00
1054	-999.0000	-999.0000	-999.00
1055	-999.0000	-999.0000	-999.00
1056	-999.0000	-999.0000	-999.00
1057	-999.0000	-999.0000	-999.00
1058	-999.0000	-999.0000	-999.00
1059	-999.0000	-999.0000	-999.00
1061	-999.0000	-999.0000	-999.00
1062	-999.0000	-999.0000	-999.00
1063	-999.0000	-999.0000	-999.00
1064	-999.0000	-999.0000	-999.00
1065	-999.0000	-999.0000	-999.00
1066	-999.0000	-999.0000	-999.00
1067	-999.0000	-999.0000	-999.00
1068	  38.0330	-122.1250	  10.00
1071	-999.0000	-999.0000	-999.00
1074	-999.0000	-999.0000	-999.00
1076	-999.0000	-999.0000	-999.00
1077	-999.0000	-999.0000	-999.00
1078	-999.0000	-999.0000	-999.00
1079	-999.0000	-999.0000	-999.00
1080	-999.0000	-999.0000	-999.00
1081	-999.0000	-999.0000	-999.00
1082	-999.0000	-999.0000	-999.00
1084	  38.0420	-121.8870	  10.00
1085	-999.0000	-999.0000	-999.00
1086	-999.0000	-999.0000	-999.00
1087	-999.0000	-999.0000	-999.00
1089	-999.0000	-999.0000	-999.00
1090	-999.0000	-999.0000	-999.00
1091	-999.0000	-999.0000	-999.00
1092	-999.0000	-999.0000	-999.00
1094	-999.0000	-999.0000	-999.00
1095	-999.0000	-999.0000	-999.00
1096	-999.0000	-999.0000	-999.00
1097	-999.0000	-999.0000	-999.00
1098	-999.0000	-999.0000	-999.00
1100	-999.0000	-999.0000	-999.00
1105	-999.0000	-999.0000	-999.00
1106	-999.0000	-999.0000	-999.00
1107	-999.0000	-999.0000	-999.00
1108	-999.0000	-999.0000	-999.00
1109	-999.0000	-999.0000	-999.00
1110	-999.0000	-999.0000	-999.00
1111	-999.0000	-999.0000	-999.00
1112	-999.0000	-999.0000	-999.00
1113	-999.0000	-999.0000	-999.00
1115	-999.0000	-999.0000	-999.00
1116	-999.0000	-999.0000	-999.00
1117	-999.0000	-999.0000	-999.00
1118	-999.0000	-999.0000	-999.00
1119	-999.0000	-999.0000	-999.00
1122	-999.0000	-999.0000	-999.00
1125	-999.0000	-999.0000	-999.00
1127	-999.0000	-999.0000	-999.00
1128	-999.0000	-999.0000	-999.00
1129	-999.0000	-999.0000	-999.00
1130	-999.0000	-999.0000	-999.00
1132	-999.0000	-999.0000	-999.00
1133	-999.0000	-999.0000	-999.00
1134	-999.0000	-999.0000	-999.00
1137	-999.0000	-999.0000	-999.00
1138	-999.0000	-999.0000	-999.00
1140	-999.0000	-999.0000	-999.00
1141	-999.0000	-999.0000	-999.00
1143	-999.0000	-999.0000	-999.00
1150	-999.0000	-999.0000	-999.00
1151	-999.0000	-999.0000	-999.00
1152	-999.0000	-999.0000	-999.00
1154	-999.0000	-999.0000	-999.00
1155	-999.0000	-999.0000	-999.00
1156	-999.0000	-999.0000	-999.00
1157	-999.0000	-999.0000	-999.00
1158	-999.0000	-999.0000	-999.00
1159	-999.0000	-999.0000	-999.00
1160	-999.0000	-999.0000	-999.00
1161	-999.0000	-999.0000	-999.00
1162	-999.0000	-999.0000	-999.00
1164	-999.0000	-999.0000	-999.00
1165	-999.0000	-999.0000	-999.00
1166	-999.0000	-999.0000	-999.00
1167	-999.0000	-999.0000	-999.00
1169	-999.0000	-999.0000	-999.00
1170	-999.0000	-999.0000	-999.00
1171	-999.0000	-999.0000	-999.00
1172	-999.0000	-999.0000	-999.00
1173	-999.0000	-999.0000	-999.00
1174	-999.0000	-999.0000	-999.00
1175	-999.0000	-999.0000	-999.00
1176	-999.0000	-999.0000	-999.00
1179	-999.0000	-999.0000	-999.00
1180	-999.0000	-999.0000	-999.00
1181	-999.0000	-999.0000	-999.00
1182	-999.0000	-999.0000	-999.00
1183	-999.0000	-999.0000	-999.00
1184	-999.0000	-999.0000	-999.00
1187	-999.0000	-999.0000	-999.00
1189	-999.0000	-999.0000	-999.00
1190	-999.0000	-999.0000	-999.00
1191	-999.0000	-999.0000	-999.00
1194	-999.0000	-999.0000	-999.00
1195	-999.0000	-999.0000	-999.00
1196	-999.0000	-999.0000	-999.00
1198	-999.0000	-999.0000	-999.00
1199	-999.0000	-999.0000	-999.00
1200	-999.0000	-999.0000	-999.00
1201	-999.0000	-999.0000	-999.00
1202	-999.0000	-999.0000	-999.00
1204	-999.0000	-999.0000	-999.00
1205	-999.0000	-999.0000	-999.00
1206	-999.0000	-999.0000	-999.00
1208	-999.0000	-999.0000	-999.00
1210	-999.0000	-999.0000	-999.00
1211	-999.0000	-999.0000	-999.00
1212	-999.0000	-999.0000	-999.00
1213	-999.0000	-999.0000	-999.00
1214	-999.0000	-999.0000	-999.00
1217	-999.0000	-999.0000	-999.00
1219	-999.0000	-999.0000	-999.00
1220	-999.0000	-999.0000	-999.00
1221	 -26.9570	  31.9550	 207.00
1222	-999.0000	-999.0000	-999.00
1223	-999.0000	-999.0000	-999.00
1225	-999.0000	-999.0000	-999.00
1226	-999.0000	-999.0000	-999.00
1227	-999.0000	-999.0000	-999.00
1228	-999.0000	-999.0000	-999.00
1229	-999.0000	-999.0000	-999.00
1230	-999.0000	-999.0000	-999.00
1231	-999.0000	-999.0000	-999.00
1233	-999.0000	-999.0000	-999.00
1234	-999.0000	-999.0000	-999.00
1235	-999.0000	-999.0000	-999.00
1236	-999.0000	-999.0000	-999.00
1237	-999.0000	-999.0000	-999.00
1240	-999.0000	-999.0000	-999.00
1243	-999.0000	-999.0000	-999.00
1244	-999.0000	-999.0000	-999.00
